id,runid,runid_sequence,vin,datetime_,time_delta,year_,month_,day_,hour_,min_,dayofweek,messageid,ignition,odometer,odometer_dist,xy_dist,speedInst,speedAvg,speedMax,heading,headingcalculated,lon,lat
673,55,92,3HAZZMMR8HL157895,2018-02-13 0:38,17,2018,2,13,0,38,1,95421847441,On,26539.571,0.062,0.089814,10,21,24,197,12.765565780730096,2693850.118,238926.5381
674,55,93,3HAZZMMR8HL157895,2018-02-13 0:38,14,2018,2,13,0,38,1,95421847989,On,26539.634,0.063,0.006659,0,1,10,None,-41.185925164268546,2693870.587,238897.9831
675,55,94,3HAZZMMR8HL157895,2018-02-13 0:38,15,2018,2,13,0,38,1,95421848585,Idle,26539.634,0,0,0,0,0,None,None,2693890.201,238898.5582
676,55,95,3HAZZMMR8HL157895,2018-02-13 0:45,401,2018,2,13,0,45,1,95422063955,On,26539.696,0.062,0.044732,12,11,12,281,63.75865034793969,2693694.99,238765.2829
677,55,96,3HAZZMMR8HL157895,2018-02-13 0:45,15,2018,2,13,0,45,1,95422064479,Idle,26539.696,0,0,4,9,12,None,None,2693475.683,238784.3675
678,55,97,3HAZZMMR8HL157895,2018-02-13 0:46,15,2018,2,13,0,46,1,95422065061,On,26539.758,0.062,0.008857,0,0,4,None,116.56505117707799,2693435.707,238808.707
679,55,98,3HAZZMMR8HL157895,2018-02-13 0:46,16,2018,2,13,0,46,1,95422065680,Idle,26539.758,0,0,0,0,0,None,None,2693435.707,238808.707
680,56,0,3HAZZMMR9HL157890,2018-02-13,0,2018,2,13,0,0,1,95421654067,On,27388.302,0,0,0,0,0,None,None,2689345.021,235500.3862
681,56,1,3HAZZMMR9HL157890,2018-02-13,15,2018,2,13,0,0,1,95421654668,Idle,27388.302,0,0,0,0,0,None,None,2689303.727,235473.673
682,56,2,3HAZZMMR9HL157890,2018-02-13,30,2018,2,13,0,0,1,95421656005,On,27388.364,0.062,0.044245,21,14,24,191,0.0,2689310.514,235240.6311
683,56,3,3HAZZMMR9HL157890,2018-02-13 0:01,16,2018,2,13,0,1,1,95421656653,Idle,27388.364,0,0,15,15,21,95,None,2689435.475,235091.2079
684,56,4,3HAZZMMR9HL157890,2018-02-13 0:01,17,2018,2,13,0,1,1,95421657409,On,27388.489,0.125,0.037628,0,6,15,None,-90.0,2689634.451,235097.0048
685,56,5,3HAZZMMR9HL157890,2018-02-13 0:01,14,2018,2,13,0,1,1,95421657989,Idle,27388.489,0,0,0,0,0,None,None,2689634.451,235097.0048
686,56,6,3HAZZMMR9HL157890,2018-02-13 0:04,154,2018,2,13,0,4,1,95421664657,On,27388.551,0.062,0.068625,0,4,14,None,-83.31613589210315,2689994.761,235052.8405
687,56,7,3HAZZMMR9HL157890,2018-02-13 0:04,17,2018,2,13,0,4,1,95421665368,Idle,27388.551,0,0,12,4,12,91,None,2690054.356,235029.0673
688,56,8,3HAZZMMR9HL157890,2018-02-13 0:05,31,2018,2,13,0,5,1,95421666759,On,27388.675,0.124,0.073524,0,4,14,109,-81.22218261407778,2690437.725,234963.7154
689,56,9,3HAZZMMR9HL157890,2018-02-13 0:05,13,2018,2,13,0,5,1,95421667330,Idle,27388.675,0,0,0,1,4,None,None,2690437.725,234963.7154
690,56,10,3HAZZMMR9HL157890,2018-02-13 0:07,108,2018,2,13,0,7,1,95421671976,On,27388.737,0.062,0.087333,7,10,11,25,-148.08505993629313,2690624.59,235384.6253
691,56,11,3HAZZMMR9HL157890,2018-02-13 0:07,15,2018,2,13,0,7,1,95421672594,On,27388.799,0.062,0.035354,0,1,7,None,-164.35775354245905,2690658.512,235567.8336
692,56,12,3HAZZMMR9HL157890,2018-02-13 0:07,17,2018,2,13,0,7,1,95421673322,Idle,27388.799,0,0,12,10,14,None,None,2690717.363,235569.5508
693,56,13,3HAZZMMR9HL157890,2018-02-13 0:08,29,2018,2,13,0,8,1,95421674613,On,27388.862,0.063,0.039419,0,0,0,None,-165.9637565319025,2690750.646,235774.6068
694,56,14,3HAZZMMR9HL157890,2018-02-13 0:08,16,2018,2,13,0,8,1,95421675237,Idle,27388.862,0,0,7,1,7,None,None,2690749.052,235829.2261
695,56,15,3HAZZMMR9HL157890,2018-02-13 0:09,48,2018,2,13,0,9,1,95421677318,On,27388.924,0.062,0.104148,2,1,6,None,-168.98616710990126,2690814.486,236374.1469
696,56,16,3HAZZMMR9HL157890,2018-02-13 0:09,13,2018,2,13,0,9,1,95421677908,Idle,27388.924,0,0,0,2,4,None,None,2690809.916,236530.7214
697,56,17,3HAZZMMR9HL157890,2018-02-13 0:12,202,2018,2,13,0,12,1,95421686390,On,27388.986,0.062,0.034765,26,10,26,117,7.969610393586676,2690795.614,236348.0856
698,56,18,3HAZZMMR9HL157890,2018-02-13 0:13,14,2018,2,13,0,13,1,95421686952,On,27389.11,0.124,0.02821,31,31,35,113,-74.35775354267047,2690937.219,236301.1976
699,56,19,3HAZZMMR9HL157890,2018-02-13 0:13,15,2018,2,13,0,13,1,95421687570,Idle,27389.11,0,0,20,26,31,113,None,2690937.219,236301.1976
700,56,20,3HAZZMMR9HL157890,2018-02-13 0:13,15,2018,2,13,0,13,1,95421688195,On,27389.234,0.124,0,0,5,20,113,0.0,2690937.219,236301.1976
701,56,21,3HAZZMMR9HL157890,2018-02-13 0:13,16,2018,2,13,0,13,1,95421688839,On,27389.297,0.063,0.324157,21,16,22,85,-87.93786769971308,2692651.793,236271.1324
702,56,22,3HAZZMMR9HL157890,2018-02-13 0:14,15,2018,2,13,0,14,1,95421689509,On,27389.359,0.062,0.076133,0,6,21,None,-111.33685929177116,2693005.164,236463.694
703,56,23,3HAZZMMR9HL157890,2018-02-13 0:14,16,2018,2,13,0,14,1,95421690133,Idle,27389.359,0,0,0,0,0,None,None,2692985.548,236463.1195
704,56,24,3HAZZMMR9HL157890,2018-02-13 0:14,33,2018,2,13,0,14,1,95421691463,On,27389.421,0.062,0.006098,25,21,25,None,44.99999999709206,2692966.678,236437.0566
705,56,25,3HAZZMMR9HL157890,2018-02-13 0:15,13,2018,2,13,0,15,1,95421691978,On,27389.545,0.124,0,17,20,25,None,0.0,2692966.678,236437.0566
706,56,26,3HAZZMMR9HL157890,2018-02-13 0:15,15,2018,2,13,0,15,1,95421692600,On,27389.607,0.062,0,0,9,19,None,0.0,2692966.678,236437.0566
707,56,27,3HAZZMMR9HL157890,2018-02-13 0:15,15,2018,2,13,0,15,1,95421693218,Idle,27389.607,0,0,10,4,10,None,None,2692966.678,236437.0566
708,56,28,3HAZZMMR9HL157890,2018-02-13 0:16,47,2018,2,13,0,16,1,95421695166,On,27389.731,0.124,0.147114,24,19,24,175,-92.89335360962633,2693741.428,236510.77
709,56,29,3HAZZMMR9HL157890,2018-02-13 0:16,15,2018,2,13,0,16,1,95421695756,Idle,27389.731,0,0,29,27,29,175,None,2693741.428,236510.77
710,56,30,3HAZZMMR9HL157890,2018-02-13 0:16,18,2018,2,13,0,16,1,95421696508,On,27389.856,0.125,0.192224,0,10,29,None,178.5576053026366,2693692.148,237522.4645
711,56,31,3HAZZMMR9HL157890,2018-02-13 0:17,13,2018,2,13,0,17,1,95421697051,On,27389.918,0.062,0.014518,0,0,0,None,180.0,2693689.907,237598.9309
712,56,32,3HAZZMMR9HL157890,2018-02-13 0:17,15,2018,2,13,0,17,1,95421697643,Idle,27389.918,0,0,10,1,10,None,None,2693689.16,237624.42
713,56,33,3HAZZMMR9HL157890,2018-02-13 0:17,33,2018,2,13,0,17,1,95421698980,On,27389.98,0.062,0.060739,0,4,17,13,-161.16156644246342,2693761.353,237936.3082
714,56,34,3HAZZMMR9HL157890,2018-02-13 0:18,14,2018,2,13,0,18,1,95421699568,Idle,27389.98,0,0,0,0,0,None,None,2693774.885,238144.4347
715,56,35,3HAZZMMR9HL157890,2018-02-13 0:18,17,2018,2,13,0,18,1,95421700245,On,27390.042,0.062,0.044862,31,16,31,13,-167.66091272146517,2693807.284,238378.6249
716,56,36,3HAZZMMR9HL157890,2018-02-13 0:18,13,2018,2,13,0,18,1,95421700775,On,27390.229,0.187,0.129909,34,35,36,11,-166.9149400634981,2693908.027,239055.7892
717,56,37,3HAZZMMR9HL157890,2018-02-13 0:18,18,2018,2,13,0,18,1,95421701453,Idle,27390.229,0,0,4,24,34,11,None,2693988.59,239655.8303
718,56,38,3HAZZMMR9HL157890,2018-02-13 0:19,15,2018,2,13,0,19,1,95421702037,On,27390.291,0.062,0.004839,0,0,4,None,180.0,2693987.843,239681.3191
719,56,39,3HAZZMMR9HL157890,2018-02-13 0:19,13,2018,2,13,0,19,1,95421852583,On,27390.353,0.062,0.03958,15,11,17,311,172.99873244175166,2693962.144,239888.2957
720,56,40,3HAZZMMR9HL157890,2018-02-13 0:19,16,2018,2,13,0,19,1,95421853178,Idle,27390.353,0,0,0,4,15,None,None,2693841.661,239884.7636
721,57,0,3HAZZMMRXHL157896,2018-02-13,0,2018,2,13,0,0,1,95421606273,On,14833.684,0,0,0,0,0,None,None,2692745.276,230391.841
722,57,1,3HAZZMMRXHL157896,2018-02-13,13,2018,2,13,0,0,1,95421606831,Idle,14833.684,0,0,9,1,9,7,None,2692745.276,230391.841
723,57,2,3HAZZMMRXHL157896,2018-02-13,35,2018,2,13,0,0,1,95421608247,On,14833.746,0.062,0.070023,0,0,4,None,-168.1402208793484,2692793.485,230757.6893
724,57,3,3HAZZMMRXHL157896,2018-02-13 0:01,11,2018,2,13,0,1,1,95421608692,Idle,14833.746,0,0,0,0,0,None,None,2692793.485,230757.6893
725,57,4,3HAZZMMRXHL157896,2018-02-13 0:02,62,2018,2,13,0,2,1,95421611177,On,14833.808,0.062,0.094502,0,6,22,None,-168.28256529660814,2692857.583,231251.5561
726,57,5,3HAZZMMRXHL157896,2018-02-13 0:02,15,2018,2,13,0,2,1,95421611782,Idle,14833.808,0,0,0,0,0,None,None,2692857.583,231251.5561
727,57,6,3HAZZMMRXHL157896,2018-02-13 0:03,46,2018,2,13,0,3,1,95421613678,On,14833.87,0.062,0.024565,15,7,15,9,-167.1249984410192,2692876.277,231379.6563
728,57,7,3HAZZMMRXHL157896,2018-02-13 0:03,16,2018,2,13,0,3,1,95421614265,On,14833.932,0.062,0.040098,0,7,15,None,-166.20051460372068,2692909.443,231588.3566
729,57,8,3HAZZMMRXHL157896,2018-02-13 0:03,15,2018,2,13,0,3,1,95421614931,Idle,14833.932,0,0,0,0,0,None,None,2692909.443,231588.3566
730,57,9,3HAZZMMRXHL157896,2018-02-13 0:05,108,2018,2,13,0,5,1,95421619212,On,14833.994,0.062,0.05506,0,0,2,None,-164.93151184078854,2692959.991,231874.0975
731,57,10,3HAZZMMRXHL157896,2018-02-13 0:05,15,2018,2,13,0,5,1,95421619827,Idle,14833.994,0,0,0,0,0,None,None,2692959.991,231874.0975
732,57,11,3HAZZMMRXHL157896,2018-02-13 0:06,62,2018,2,13,0,6,1,95421622378,On,14834.057,0.063,0.070821,0,1,6,None,-163.82784098393205,2693030.615,232240.6024
733,57,12,3HAZZMMRXHL157896,2018-02-13 0:07,19,2018,2,13,0,7,1,95421623105,Idle,14834.057,0,0,1,0,1,None,None,2693030.615,232240.6024
734,57,13,3HAZZMMRXHL157896,2018-02-13 0:07,27,2018,2,13,0,7,1,95421624122,On,14834.119,0.062,0.084388,15,12,15,13,-170.1541776323526,2693076.576,232682.9178
735,57,14,3HAZZMMRXHL157896,2018-02-13 0:07,15,2018,2,13,0,7,1,95421624727,On,14834.181,0.062,0.040098,0,7,15,None,-166.20051460372068,2693109.738,232891.6185
736,57,15,3HAZZMMRXHL157896,2018-02-13 0:08,18,2018,2,13,0,8,1,95421625458,Idle,14834.181,0,0,0,0,0,None,None,2693109.738,232891.6185
737,57,16,3HAZZMMRXHL157896,2018-02-13 0:09,90,2018,2,13,0,9,1,95421629072,On,14834.243,0.062,0.074121,0,1,4,None,-168.79405249285196,2693157.295,233279.3149
738,57,17,3HAZZMMRXHL157896,2018-02-13 0:09,15,2018,2,13,0,9,1,95421629675,Idle,14834.243,0,0,0,0,0,None,None,2693157.295,233279.3149
739,57,18,3HAZZMMRXHL157896,2018-02-13 0:10,62,2018,2,13,0,10,1,95421632151,On,14834.305,0.062,0.064783,1,6,10,None,-170.83765295394798,2693189.42,233619.1829
740,57,19,3HAZZMMRXHL157896,2018-02-13 0:11,20,2018,2,13,0,11,1,95421632926,Idle,14834.305,0,0,0,0,1,None,None,2693209.785,233594.2686
741,57,20,3HAZZMMRXHL157896,2018-02-13 0:12,106,2018,2,13,0,12,1,95421637144,On,14834.367,0.062,0.089187,11,15,16,13,-170.6829139310746,2693254.993,234062.0731
742,57,21,3HAZZMMRXHL157896,2018-02-13 0:13,15,2018,2,13,0,13,1,95421637742,Idle,14834.367,0,0,0,2,11,None,None,2693272.372,234139.114
743,57,22,3HAZZMMRXHL157896,2018-02-13 0:14,75,2018,2,13,0,14,1,95421640724,On,14834.429,0.062,0.009679,0,2,5,None,180.0,2693270.879,234190.0916
744,57,23,3HAZZMMRXHL157896,2018-02-13 0:14,15,2018,2,13,0,14,1,95421641389,Idle,14834.429,0,0,10,6,10,13,None,2693267.787,234295.6882
745,57,24,3HAZZMMRXHL157896,2018-02-13 0:15,33,2018,2,13,0,15,1,95421642702,On,14834.492,0.063,0.041094,0,1,6,None,-158.89516141504856,2693323.365,234505.0453
746,57,25,3HAZZMMRXHL157896,2018-02-13 0:15,13,2018,2,13,0,15,1,95421643163,Idle,14834.492,0,0,0,0,0,None,None,2693342.983,234505.6198
747,57,26,3HAZZMMRXHL157896,2018-02-13 0:17,110,2018,2,13,0,17,1,95421647651,On,14834.554,0.062,0.064568,0,0,2,None,-167.14190982643038,2693392.025,234842.3393
748,57,27,3HAZZMMRXHL157896,2018-02-13 0:17,16,2018,2,13,0,17,1,95421648239,Idle,14834.554,0,0,0,0,0,None,None,2693390.531,234893.3169
749,57,28,3HAZZMMRXHL157896,2018-02-13 0:22,320,2018,2,13,0,22,1,95421810811,On,14834.616,0.062,0.059915,2,9,14,None,-170.75388725427587,2693420.594,235207.6142
750,57,29,3HAZZMMRXHL157896,2018-02-13 0:23,16,2018,2,13,0,23,1,95421811373,Idle,14834.616,0,0,0,0,2,None,None,2693422.194,235152.9955
751,57,30,3HAZZMMRXHL157896,2018-02-13 0:25,124,2018,2,13,0,25,1,95421816197,On,14834.678,0.062,0.098929,0,6,12,None,177.19754847981147,2693387.325,235673.1208
752,57,31,3HAZZMMRXHL157896,2018-02-13 0:25,17,2018,2,13,0,25,1,95421816830,Idle,14834.678,0,0,0,0,0,None,None,2693388.072,235647.632
753,57,32,3HAZZMMRXHL157896,2018-02-13 0:27,123,2018,2,13,0,27,1,95421821629,On,14834.74,0.062,0.040827,1,4,5,None,-138.7313969985474,2693503.349,235829.5834
754,57,33,3HAZZMMRXHL157896,2018-02-13 0:27,13,2018,2,13,0,27,1,95421822118,Idle,14834.74,0,0,0,0,1,None,None,2693543.329,235805.2439
755,57,34,3HAZZMMRXHL157896,2018-02-13 0:28,51,2018,2,13,0,28,1,95421824195,On,14834.802,0.062,0.051074,0,0,0,None,-103.44861505150453,2693798.802,235892.9061
756,57,35,3HAZZMMRXHL157896,2018-02-13 0:28,11,2018,2,13,0,28,1,95421824650,Idle,14834.802,0,0,10,9,12,13,None,2693816.739,236046.496
757,57,36,3HAZZMMRXHL157896,2018-02-13 0:29,31,2018,2,13,0,29,1,95421825840,On,14834.864,0.062,0.06954,12,16,20,285,151.7359958512789,2693666.698,236381.0268
758,57,37,3HAZZMMRXHL157896,2018-02-13 0:29,17,2018,2,13,0,29,1,95421826480,On,14834.927,0.063,0.06371,15,17,24,7,175.64892204881346,2693637.266,236715.4478
759,57,38,3HAZZMMRXHL157896,2018-02-13 0:29,14,2018,2,13,0,29,1,95421826992,On,14835.051,0.124,0.054431,9,14,17,25,-169.82448915690495,2693668.175,237000.6152
760,57,39,3HAZZMMRXHL157896,2018-02-13 0:30,15,2018,2,13,0,30,1,95421827622,Idle,14835.051,0,0,0,1,9,None,None,2693684.697,237106.7865
761,57,40,3HAZZMMRXHL157896,2018-02-13 0:30,46,2018,2,13,0,30,1,95421829458,On,14835.113,0.062,0.079593,1,0,1,None,-169.56252464909088,2693731.379,237523.6144
762,57,41,3HAZZMMRXHL157896,2018-02-13 0:31,16,2018,2,13,0,31,1,95421830089,Idle,14835.113,0,0,0,0,1,None,None,2693729.885,237574.592
763,57,42,3HAZZMMRXHL157896,2018-02-13 0:31,46,2018,2,13,0,31,1,95421831842,On,14835.237,0.124,0.08505,0,1,12,None,-166.52217724645894,2693798.235,238017.5656
764,57,43,3HAZZMMRXHL157896,2018-02-13 0:32,15,2018,2,13,0,32,1,95421832473,Idle,14835.237,0,0,2,1,2,None,None,2693816.356,238069.1183
765,57,44,3HAZZMMRXHL157896,2018-02-13 0:32,46,2018,2,13,0,32,1,95421834353,On,14835.361,0.124,0.104664,0,9,27,None,-166.78091509259414,2693898.527,238614.5401
766,57,45,3HAZZMMRXHL157896,2018-02-13 0:33,16,2018,2,13,0,33,1,95421834968,Idle,14835.361,0,0,20,6,20,21,None,2693917.101,238746.2826
767,57,46,3HAZZMMRXHL157896,2018-02-13 0:33,15,2018,2,13,0,33,1,95421835556,On,14835.486,0.125,0.10407,20,22,24,11,-169.35712925571798,2693979.652,239291.1296
768,57,47,3HAZZMMRXHL157896,2018-02-13 0:33,18,2018,2,13,0,33,1,95421836189,Idle,14835.486,0,0,0,11,20,None,None,2694009.805,239601.7865
769,57,48,3HAZZMMRXHL157896,2018-02-13 0:33,13,2018,2,13,0,33,1,95421836700,On,14835.548,0.062,0.015209,0,0,0,None,180.0,2694007.456,239681.8942
770,57,49,3HAZZMMRXHL157896,2018-02-13 0:34,15,2018,2,13,0,34,1,95421837366,Idle,14835.548,0,0,0,0,0,None,None,2694005.962,239732.8718
771,57,50,3HAZZMMRXHL157896,2018-02-13 0:34,47,2018,2,13,0,34,1,95421839222,On,14835.672,0.124,0.077464,9,7,9,97,107.66764050803715,2693623.109,239878.3581
772,57,51,3HAZZMMRXHL157896,2018-02-13 0:35,15,2018,2,13,0,35,1,95421839843,Idle,14835.672,0,0,0,2,9,None,None,2693705.113,239855.2505
773,57,52,3HAZZMMRXHL157896,2018-02-13 0:39,279,2018,2,13,0,39,1,95421850666,On,14835.734,0.062,0.046218,0,6,16,None,-79.99202019823079,2693944.879,239807.6132
774,57,53,3HAZZMMRXHL157896,2018-02-13 0:40,14,2018,2,13,0,40,1,95421851220,Idle,14835.734,0,0,0,0,0,None,None,2693944.879,239807.6132
775,57,54,3HAZZMMRXHL157896,2018-02-13 0:41,61,2018,2,13,0,41,1,95422053611,On,14835.796,0.062,0.069538,20,19,29,11,-151.73599585146147,2694075.046,240150.3575
776,57,55,3HAZZMMRXHL157896,2018-02-13 0:41,15,2018,2,13,0,41,1,95422054185,Idle,14835.796,0,0,0,4,20,None,None,2694110.536,240278.9518
777,57,56,3HAZZMMRXHL157896,2018-02-13 0:41,16,2018,2,13,0,41,1,95422054756,On,14835.859,0.063,0.060486,22,17,22,11,-166.27770286718854,2694160.192,240593.8252
778,57,57,3HAZZMMRXHL157896,2018-02-13 0:41,17,2018,2,13,0,41,1,95422055401,On,14835.983,0.124,0.089814,15,24,26,7,-167.23443421866486,2694227.776,241062.2891
779,57,58,3HAZZMMRXHL157896,2018-02-13 0:42,14,2018,2,13,0,42,1,95422055918,Idle,14835.983,0,0,9,4,15,None,None,2694224.037,241189.7328
780,57,59,3HAZZMMRXHL157896,2018-02-13 0:42,31,2018,2,13,0,42,1,95422057146,On,14836.169,0.186,0.254331,35,35,37,11,-167.87290896519747,2694403.797,242517.9191
781,57,60,3HAZZMMRXHL157896,2018-02-13 0:42,19,2018,2,13,0,42,1,95422057877,On,14836.356,0.187,0.125147,30,30,35,11,-166.4190776447784,2694505.248,243169.5972
782,57,61,3HAZZMMRXHL157896,2018-02-13 0:43,11,2018,2,13,0,43,1,95422058348,On,14836.542,0.186,0.148924,39,36,39,11,-168.8453402613049,2694600.152,243948.6374
783,57,62,3HAZZMMRXHL157896,2018-02-13 0:43,16,2018,2,13,0,43,1,95422058929,Idle,14836.542,0,0,14,26,39,9,None,2694682.728,244574.2519
784,57,63,3HAZZMMRXHL157896,2018-02-13 0:43,15,2018,2,13,0,43,1,95422059485,On,14836.666,0.124,0.109429,37,29,37,11,-167.35457960354032,2694764.102,245145.1655
785,57,64,3HAZZMMRXHL157896,2018-02-13 0:44,19,2018,2,13,0,44,1,95422060166,On,14836.853,0.187,0.155062,30,36,40,11,-167.25177438969257,2694880.54,245953.9949
786,57,65,3HAZZMMRXHL157896,2018-02-13 0:44,12,2018,2,13,0,44,1,95422060647,On,14836.977,0.124,0.044862,2,9,30,None,-167.66091272159792,2694912.915,246188.1867
787,57,66,3HAZZMMRXHL157896,2018-02-13 0:44,15,2018,2,13,0,44,1,95422061287,On,14837.101,0.124,0.078984,32,22,32,11,-168.98288838123537,2694962.458,246601.4578
788,57,67,3HAZZMMRXHL157896,2018-02-13 0:44,16,2018,2,13,0,44,1,95422061955,Idle,14837.101,0,0,34,35,37,11,None,2695057.969,247358.6525
789,57,68,3HAZZMMRXHL157896,2018-02-13 0:45,19,2018,2,13,0,45,1,95422062687,On,14837.226,0.125,0.079616,17,16,34,11,-165.60640703181758,2695127.114,247772.4998
790,57,69,3HAZZMMRXHL157896,2018-02-13 0:45,11,2018,2,13,0,45,1,95422063137,On,14837.35,0.124,0.114883,31,26,31,11,-167.95296950889474,2695207.607,248372.5452
791,57,70,3HAZZMMRXHL157896,2018-02-13 0:45,16,2018,2,13,0,45,1,95422063706,On,14837.536,0.186,0.134674,35,34,35,11,-167.37643640204288,2695307.506,249075.2042
792,57,71,3HAZZMMRXHL157896,2018-02-13 0:45,15,2018,2,13,0,45,1,95422064277,Idle,14837.536,0,0,27,24,35,11,None,2695369.239,249645.5439
793,57,72,3HAZZMMRXHL157896,2018-02-13 0:46,18,2018,2,13,0,46,1,95422064898,On,14837.661,0.125,0.125146,36,31,36,11,-166.41907764521065,2695470.625,250297.2264
794,57,73,3HAZZMMRXHL157896,2018-02-13 0:46,13,2018,2,13,0,46,1,95422065411,On,14837.847,0.186,0.144223,17,30,37,11,-168.20949909811935,2695569.007,251050.864
795,57,74,3HAZZMMRXHL157896,2018-02-13 0:46,16,2018,2,13,0,46,1,95422066041,On,14837.909,0.062,0.030638,1,5,17,None,-161.96571443271088,2695603.613,251208.5904
796,57,75,3HAZZMMRXHL157896,2018-02-13 0:46,15,2018,2,13,0,46,1,95422066666,Idle,14837.909,0,0,27,17,27,9,None,2695632.974,251544.7383
797,57,76,3HAZZMMRXHL157896,2018-02-13 0:47,19,2018,2,13,0,47,1,95422067423,On,14838.033,0.124,0.055116,16,12,27,11,-169.95065141177395,2695663.725,251833.5497
798,57,77,3HAZZMMRXHL157896,2018-02-13 0:47,11,2018,2,13,0,47,1,95422067851,On,14838.096,0.063,0.085049,10,17,20,9,-166.52217724638268,2695731.986,252276.5292
799,57,78,3HAZZMMRXHL157896,2018-02-13 0:47,16,2018,2,13,0,47,1,95422068422,On,14838.158,0.062,0.010364,0,1,10,None,-153.43494882524837,2695750.091,252328.0832
800,57,79,3HAZZMMRXHL157896,2018-02-13 0:47,15,2018,2,13,0,47,1,95422068931,Idle,14838.158,0,0,26,9,26,11,None,2695765.947,252456.1033
801,57,80,3HAZZMMRXHL157896,2018-02-13 0:48,35,2018,2,13,0,48,1,95422070279,On,14838.344,0.186,0.214861,0,15,35,None,-166.9370275023823,2695932.01,253576.1735
802,57,81,3HAZZMMRXHL157896,2018-02-13 0:48,12,2018,2,13,0,48,1,95422070735,On,14838.406,0.062,0,0,0,0,None,0.0,2695932.01,253576.1735
803,57,82,3HAZZMMRXHL157896,2018-02-13 0:48,15,2018,2,13,0,48,1,95422071362,Idle,14838.406,0,0,17,4,17,11,None,2695930.511,253627.1511
804,57,83,3HAZZMMRXHL157896,2018-02-13 0:49,31,2018,2,13,0,49,1,95422072510,On,14838.468,0.062,0.100045,0,2,10,None,-168.53604698458665,2695996.404,254150.2387
805,57,84,3HAZZMMRXHL157896,2018-02-13 0:49,16,2018,2,13,0,49,1,95422073096,On,14838.53,0.062,0.006096,12,2,12,11,-135.00000000290794,2696015.257,254176.3042
806,57,85,3HAZZMMRXHL157896,2018-02-13 0:49,15,2018,2,13,0,49,1,95422073635,On,14838.593,0.063,0.099282,30,26,30,11,-168.84534026090068,2696078.453,254695.6684
807,57,86,3HAZZMMRXHL157896,2018-02-13 0:50,18,2018,2,13,0,50,1,95422074305,Idle,14838.593,0,0,34,34,36,11,None,2696178.291,255398.3313
808,57,87,3HAZZMMRXHL157896,2018-02-13 0:50,13,2018,2,13,0,50,1,95422074832,On,14838.779,0.186,0.079592,0,14,34,None,-169.56252464909088,2696224.879,255815.1641
809,57,88,3HAZZMMRXHL157896,2018-02-13 0:50,15,2018,2,13,0,50,1,95422075447,On,14838.841,0.062,0.055167,31,19,31,11,-164.24882633674534,2696278.123,256100.9946
810,57,89,3HAZZMMRXHL157896,2018-02-13 0:50,15,2018,2,13,0,50,1,95422076026,On,14838.965,0.124,0.113657,16,25,31,11,-170.2529098607616,2696339.056,256696.8258
811,57,90,3HAZZMMRXHL157896,2018-02-13 0:51,20,2018,2,13,0,51,1,95422076759,On,14839.028,0.063,0.044862,9,7,16,11,-167.66091272146517,2696371.397,256931.0195
812,57,91,3HAZZMMRXHL157896,2018-02-13 0:51,11,2018,2,13,0,51,1,95422077162,Idle,14839.028,0,0,27,17,27,11,None,2696423.779,257245.9802
813,57,92,3HAZZMMRXHL157896,2018-02-13 0:51,16,2018,2,13,0,51,1,95422077738,On,14839.152,0.124,0.134585,36,34,36,11,-167.6609127219141,2696520.793,257948.5621
814,57,93,3HAZZMMRXHL157896,2018-02-13 0:51,15,2018,2,13,0,51,1,95422078260,On,14839.338,0.186,0.169382,37,39,39,11,-168.32628968706453,2696634.838,258833.8664
815,57,94,3HAZZMMRXHL157896,2018-02-13 0:52,18,2018,2,13,0,52,1,95422078934,On,14839.587,0.249,0.140098,34,35,37,11,-165.8960310558473,2696753.484,259562.5979
816,57,95,3HAZZMMRXHL157896,2018-02-13 0:52,13,2018,2,13,0,52,1,95422079472,Idle,14839.587,0,0,36,35,36,11,None,2696871.372,260316.8185
817,57,96,3HAZZMMRXHL157896,2018-02-13 0:52,15,2018,2,13,0,52,1,95422080097,On,14839.773,0.186,0.148922,30,34,36,11,-168.8453402613049,2696966.104,261095.8685
818,57,97,3HAZZMMRXHL157896,2018-02-13 0:52,16,2018,2,13,0,52,1,95422080681,On,14839.897,0.124,0.055167,0,10,30,None,-164.248826335642,2697019.324,261381.7006
819,57,98,3HAZZMMRXHL157896,2018-02-13 0:53,19,2018,2,13,0,53,1,95422081460,Idle,14839.897,0,0,0,0,0,None,None,2697019.324,261381.7006
820,57,99,3HAZZMMRXHL157896,2018-02-13 0:53,27,2018,2,13,0,53,1,95422082474,On,14839.96,0.063,0.084386,0,7,20,None,-170.1541776323526,2697065.13,261824.0242
821,57,100,3HAZZMMRXHL157896,2018-02-13 0:53,16,2018,2,13,0,53,1,95422083078,On,14840.022,0.062,0,0,0,0,None,0.0,2697065.13,261824.0242
822,57,101,3HAZZMMRXHL157896,2018-02-13 0:54,17,2018,2,13,0,54,1,95422083757,Idle,14840.022,0,0,0,0,0,None,None,2697065.881,261798.5354
823,57,102,3HAZZMMRXHL157896,2018-02-13 0:54,44,2018,2,13,0,54,1,95422085553,On,14840.146,0.124,0.224394,25,25,26,11,-167.49015184661334,2697230.294,262969.5928
824,57,103,3HAZZMMRXHL157896,2018-02-13 0:55,20,2018,2,13,0,55,1,95422086288,On,14840.27,0.124,0.094499,14,22,25,15,-168.2825652966681,2697294.184,263463.4717
